300.0	0.2902884	0.28346312
300.0	0.14216317	0.13376361
300.0	0.20444313	0.19610432
300.0	0.13490552	0.12706323
300.0	0.12965804	0.120158106
300.0	0.09529568	0.087509245
300.0	0.09117213	0.080087796
300.0	0.1476427	0.14044458
300.0	0.080574766	0.08045921
300.0	0.0782307	0.07325989
300.0	0.1107827	0.11251819
300.0	0.07411764	0.06640498
300.0	0.07576386	0.07593349
300.0	0.08193663	0.07997012
300.0	0.08064292	0.08108356
300.0	0.071915455	0.06677302
300.0	0.07016374	0.06309399
300.0	0.07096845	0.06545873
300.0	0.06160652	0.055777807
300.0	0.06508739	0.058862843
300.0	0.06623428	0.060782604
300.0	0.084650934	0.087647624
300.0	0.075420715	0.07855559
300.0	0.06332429	0.061299108
300.0	0.06055021	0.05251776
300.0	0.06502843	0.051199853
300.0	0.07946881	0.07520927
300.0	0.06010516	0.04969373
300.0	0.05334019	0.053796954
300.0	0.07551769	0.07185632
300.0	0.049778607	0.045610644
300.0	0.058795374	0.054267418
300.0	0.048183713	0.0441356
300.0	0.059008084	0.056058485
300.0	0.066618204	0.06998979
300.0	0.07155673	0.060529284
300.0	0.053230837	0.05242616
300.0	0.055884294	0.051611163
300.0	0.050036963	0.043764263
300.0	0.054586004	0.047907207
300.0	0.046776783	0.04648524
300.0	0.04527216	0.044145193
300.0	0.048084076	0.051368024
300.0	0.046372257	0.04380091
300.0	0.048164595	0.049933232
300.0	0.05549642	0.059536792
300.0	0.042907987	0.03853888
300.0	0.050550796	0.04406824
300.0	0.043999348	0.04555039
300.0	0.050805025	0.044839565
300.0	0.043858044	0.041522842
300.0	0.04190542	0.044486497
300.0	0.052428328	0.052699354
300.0	0.05585177	0.059645485
300.0	0.0436727	0.038604163
300.0	0.045178175	0.040582918
300.0	0.046702083	0.045555275
300.0	0.049632527	0.043506917
300.0	0.044421118	0.04149076
300.0	0.046421506	0.042069335
300.0	0.049407262	0.04838588
300.0	0.047035117	0.04246311
300.0	0.05612182	0.038393952
300.0	0.04144042	0.04366452
300.0	0.04701664	0.04720223
300.0	0.043288745	0.041389167
300.0	0.040712353	0.038047157
300.0	0.04785228	0.04597693
300.0	0.04228986	0.038286768
300.0	0.041307226	0.03815491
300.0	0.04185741	0.041257843
300.0	0.04278138	0.03934652
300.0	0.03899925	0.03370836
300.0	0.04224335	0.0388107
300.0	0.040216543	0.03757073
300.0	0.040851243	0.036025904
300.0	0.036988094	0.0345763
300.0	0.038684886	0.03325213
300.0	0.036734924	0.03414867
300.0	0.036538538	0.033299953
300.0	0.04420018	0.04354536
300.0	0.04083677	0.038335815
300.0	0.039684497	0.041073862
300.0	0.03555105	0.03253551
300.0	0.036411624	0.03529295
300.0	0.043139853	0.040341157
300.0	0.032912157	0.03083916
300.0	0.037979607	0.03394096
300.0	0.036561728	0.03347678
300.0	0.03813016	0.0334825
300.0	0.038561404	0.034901295
300.0	0.036555156	0.034400694
300.0	0.033845395	0.032451093
300.0	0.0421725	0.038998794
300.0	0.035932083	0.031547874
300.0	0.03485135	0.03123991
300.0	0.03244454	0.031549513
300.0	0.03218246	0.031990927
300.0	0.033972386	0.03296051
300.0	0.03508411	0.033987712
300.0	0.036402162	0.03450511
300.0	0.037426807	0.036770906
300.0	0.032218847	0.032084882
300.0	0.036289975	0.035406902
300.0	0.03650185	0.036602076
300.0	0.04196376	0.037777588
300.0	0.032016084	0.030381158
300.0	0.0319892	0.02881477
300.0	0.037381034	0.03373741
300.0	0.03671843	0.037425682
300.0	0.034167618	0.03663661
300.0	0.031115266	0.028688086
300.0	0.032847125	0.03164588
300.0	0.035277035	0.03176117
300.0	0.037031133	0.035548296
300.0	0.03063382	0.026161194
300.0	0.03166194	0.028426718
300.0	0.031706747	0.030400503
300.0	0.036055457	0.033796575
300.0	0.035300177	0.032588005
300.0	0.034727804	0.035303667
300.0	0.03864956	0.032829553
300.0	0.03051095	0.027707035
300.0	0.03356375	0.034217305
300.0	0.03378956	0.033267178
300.0	0.029610308	0.030742722
300.0	0.035713226	0.035359636
300.0	0.03241432	0.030791406
300.0	0.031335875	0.029595468
300.0	0.034085877	0.031959478
300.0	0.031483833	0.030036483
300.0	0.031221472	0.027294965
300.0	0.02949521	0.027055377
300.0	0.03050302	0.029227026
300.0	0.03055282	0.027178064
300.0	0.029916273	0.028434033
300.0	0.029514853	0.02625442
300.0	0.03413137	0.03445149
300.0	0.030706918	0.03121771
300.0	0.028217688	0.029248254
300.0	0.030333664	0.03280768
300.0	0.030292494	0.029829785
300.0	0.03000301	0.028505636
300.0	0.03016852	0.028513571
300.0	0.031232297	0.028481873
300.0	0.03295387	0.03203045
300.0	0.03126258	0.02877916
300.0	0.03872562	0.037220433
300.0	0.033906203	0.031282753
300.0	0.029360536	0.027462373
300.0	0.028997714	0.027164593
300.0	0.031275515	0.030613422
300.0	0.032443922	0.031278882
300.0	0.032795236	0.033772577
300.0	0.03082195	0.02948858
300.0	0.03306438	0.03194312
300.0	0.030699285	0.030519037
300.0	0.029229166	0.028154626
300.0	0.032673202	0.03159598
300.0	0.030477604	0.030081049
300.0	0.027883047	0.027699525
300.0	0.031806216	0.03127847
300.0	0.030253692	0.02718775
300.0	0.032292645	0.032328725
300.0	0.029438393	0.027573664
300.0	0.02826895	0.027013225
300.0	0.03043707	0.029536327
300.0	0.028708186	0.028115619
300.0	0.028341867	0.02756188
300.0	0.028155863	0.027395416
300.0	0.0291546	0.028758746
300.0	0.027851667	0.024998112
300.0	0.027465954	0.027823977
300.0	0.029739201	0.030459613
300.0	0.027031878	0.027380457
300.0	0.041689068	0.039340265
300.0	0.028920732	0.02956281
300.0	0.028336557	0.028634543
300.0	0.027543936	0.028806781
300.0	0.026815405	0.025701044
300.0	0.02785717	0.024994528
300.0	0.028449025	0.028250664
300.0	0.02945079	0.028331948
300.0	0.02892283	0.028454132
300.0	0.027559627	0.026521094
300.0	0.031760138	0.031004202
300.0	0.02771156	0.025958436
300.0	0.028303973	0.026194833
300.0	0.028213875	0.025694605
300.0	0.02713203	0.026381986
300.0	0.026844958	0.0270641
300.0	0.027465811	0.026454762
300.0	0.027742134	0.025231019
300.0	0.03164354	0.032249596
300.0	0.029915698	0.02861371
300.0	0.031060288	0.02916177
300.0	0.028336415	0.025751233
300.0	0.026609441	0.02663955
300.0	0.02917391	0.028497295
300.0	0.028433215	0.026778985
300.0	0.029145421	0.028356262
300.0	0.03180064	0.030122643
300.0	0.032243066	0.032052495
300.0	0.027428279	0.025408652
300.0	0.0263584	0.025496429
300.0	0.028214619	0.028059045
300.0	0.027651954	0.026676875
300.0	0.033362683	0.03153761
300.0	0.030955736	0.028852534
300.0	0.027079884	0.025779981
300.0	0.0295784	0.028317431
300.0	0.027881604	0.026390826
300.0	0.027349617	0.026759662
300.0	0.028046643	0.026017975
300.0	0.026284108	0.025763275
300.0	0.031793427	0.03159907
300.0	0.027934803	0.026861215
300.0	0.031748764	0.032686938
300.0	0.027018702	0.026076404
300.0	0.027727751	0.025782056
300.0	0.026665134	0.026126258
300.0	0.026763119	0.027478509
300.0	0.026486667	0.025930816
300.0	0.026425604	0.026856516
300.0	0.028427966	0.027758505
300.0	0.026355207	0.024017928
300.0	0.028862828	0.028139923
300.0	0.031912997	0.031172106
300.0	0.03195532	0.03131008
300.0	0.026747715	0.027103739
300.0	0.029330403	0.028724035
300.0	0.026522184	0.025715362
300.0	0.026578166	0.02420011
300.0	0.028804319	0.029053045
300.0	0.03223995	0.032319568
300.0	0.025451727	0.025450114
300.0	0.028434383	0.02829392
300.0	0.028377052	0.027045194
300.0	0.028103912	0.027768949
300.0	0.02612109	0.025871616
300.0	0.028281108	0.027708301
300.0	0.027616056	0.027280334
300.0	0.027021388	0.025207803
300.0	0.0256779	0.026143424
300.0	0.026593471	0.025409095
300.0	0.027547197	0.02655849
300.0	0.027325438	0.025523704
300.0	0.025940591	0.024413185
300.0	0.028048787	0.02895863
300.0	0.027612053	0.026180347
300.0	0.025828088	0.025252836
300.0	0.03143539	0.030077258
300.0	0.026570061	0.024201598
300.0	0.030634554	0.029432287
300.0	0.026398007	0.025836853
300.0	0.025890645	0.0234777
300.0	0.025984056	0.0236713
300.0	0.024819648	0.023980526
300.0	0.026040656	0.022107728
300.0	0.024798121	0.022669088
300.0	0.025824016	0.025124976
300.0	0.02956378	0.028294068
300.0	0.023759782	0.023120351
300.0	0.023556123	0.022698956
300.0	0.023371164	0.021818323
300.0	0.023279935	0.02285466
300.0	0.023238253	0.022695389
300.0	0.023573099	0.022093918
300.0	0.02367297	0.022790154
300.0	0.023606172	0.021851435
300.0	0.023849618	0.022712005
300.0	0.023655936	0.02230767
300.0	0.023965035	0.022041816
300.0	0.02463483	0.023417939
300.0	0.025318861	0.023569288
300.0	0.023516607	0.021603664
300.0	0.024041554	0.024174541
300.0	0.02357547	0.023491219
300.0	0.026023291	0.025305292
300.0	0.024683865	0.023117911
300.0	0.023689914	0.022599217
300.0	0.023672834	0.022438433
300.0	0.023935998	0.023191089
300.0	0.02493074	0.023584945
300.0	0.023331199	0.023437899
300.0	0.02323401	0.023146603
300.0	0.02406505	0.022885723
300.0	0.023433201	0.022174273
300.0	0.023317702	0.022463229
300.0	0.023915436	0.022735558
300.0	0.023781087	0.022395434
300.0	0.023756206	0.022245968
300.0	0.023808638	0.023099154
300.0	0.023300001	0.022697072
300.0	0.023094727	0.022484148
300.0	0.02328631	0.021860903
300.0	0.023137625	0.021915212
300.0	0.026191847	0.025073765
300.0	0.023219429	0.021304043
300.0	0.022867218	0.020849954
300.0	0.023165414	0.022206623
300.0	0.023131348	0.02299068
300.0	0.022933975	0.0217332
300.0	0.023267446	0.021694677
300.0	0.023244955	0.02260754
300.0	0.023730611	0.022739746
300.0	0.022877479	0.021818696
300.0	0.022720398	0.022499332
300.0	0.023214962	0.023319637
300.0	0.023276202	0.021243041
300.0	0.023285152	0.02242292
300.0	0.02447136	0.022648588
300.0	0.024498476	0.023760285
300.0	0.023862142	0.024329275
300.0	0.024003692	0.022143118
300.0	0.024353255	0.022994723
300.0	0.023212506	0.02197609
300.0	0.02364928	0.022499038
300.0	0.025552975	0.024214035
300.0	0.023638949	0.02225591
300.0	0.02353565	0.022571335
300.0	0.023557357	0.022060964
300.0	0.023390736	0.022299238
300.0	0.023532923	0.023043947
300.0	0.024409965	0.022652369
300.0	0.023690926	0.022885166
300.0	0.023199316	0.02130553
300.0	0.023650633	0.022516798
300.0	0.023456326	0.022564419
300.0	0.02259227	0.021418618
300.0	0.023020454	0.02152576
300.0	0.025073577	0.024241483
300.0	0.02255928	0.021389676
300.0	0.022286719	0.021395907
300.0	0.022651313	0.021437883
300.0	0.022819165	0.021106033
300.0	0.024319282	0.022233509
300.0	0.022358742	0.021518761
300.0	0.023073612	0.021335024
300.0	0.022884436	0.021490894
300.0	0.022495827	0.021391872
300.0	0.022601655	0.020624934
300.0	0.022401687	0.020549402
300.0	0.022335092	0.021111265
300.0	0.022536367	0.021151243
300.0	0.023425486	0.021820217
300.0	0.02232514	0.021025477
300.0	0.022650452	0.020808784
300.0	0.022820583	0.020997064
300.0	0.02261308	0.020452436
300.0	0.022318698	0.020911984
300.0	0.024488097	0.022785325
300.0	0.022857165	0.021808444
300.0	0.022371257	0.021024292
300.0	0.022462286	0.020866958
300.0	0.022172183	0.020734861
300.0	0.022083046	0.020616043
300.0	0.02203237	0.020811187
300.0	0.022180658	0.021228094
300.0	0.022455145	0.021503424
300.0	0.022028806	0.020327
300.0	0.021794342	0.020405479
300.0	0.021855785	0.020648206
300.0	0.022862049	0.021621529
300.0	0.023102626	0.021893961
300.0	0.02193068	0.020551767
300.0	0.02182759	0.02034484
300.0	0.02212123	0.020902371
300.0	0.02201654	0.020555548
300.0	0.022134626	0.020932065
300.0	0.022192588	0.021307468
300.0	0.021856127	0.0207187
300.0	0.021954285	0.020796496
300.0	0.022000821	0.020987984
300.0	0.021802215	0.020067522
300.0	0.021717817	0.020513462
300.0	0.021866206	0.020673957
300.0	0.021759808	0.02082196
300.0	0.022018308	0.02082846
300.0	0.021921417	0.020934023
300.0	0.021777084	0.020781543
300.0	0.02236077	0.021237839
300.0	0.022069868	0.021017034
300.0	0.021715317	0.020429395
300.0	0.022045683	0.021051444
300.0	0.021838427	0.020487836
300.0	0.021909192	0.02082894
300.0	0.02196193	0.020943498
300.0	0.022008955	0.020971924
300.0	0.021868818	0.020377949
300.0	0.021874776	0.020499986
300.0	0.022038752	0.020850658
300.0	0.022240536	0.021050002
300.0	0.021858476	0.020604724
300.0	0.021894813	0.020443426
300.0	0.02172182	0.020704096
300.0	0.02231681	0.021679169
300.0	0.021758137	0.020767026
300.0	0.02201692	0.020983549
300.0	0.02180951	0.020586988
