"Step","unique-dust-11-0 - Loss/train","unique-dust-11-0 - Loss/train__MIN","unique-dust-11-0 - Loss/train__MAX"
"40","0.20645174384117126","0.20645174384117126","0.20645174384117126"
"41","0.1721140444278717","0.1721140444278717","0.1721140444278717"
"42","0.22084903717041016","0.22084903717041016","0.22084903717041016"
"43","0.21644264459609985","0.21644264459609985","0.21644264459609985"
"44","0.199027419090271","0.199027419090271","0.199027419090271"
"45","0.1222810298204422","0.1222810298204422","0.1222810298204422"
"46","0.14048540592193604","0.14048540592193604","0.14048540592193604"
"47","0.1690588891506195","0.1690588891506195","0.1690588891506195"
"48","0.1716044843196869","0.1716044843196869","0.1716044843196869"
"49","0.14078953862190247","0.14078953862190247","0.14078953862190247"
"50","0.16169799864292145","0.16169799864292145","0.16169799864292145"
"52","0.18613316118717194","0.18613316118717194","0.18613316118717194"
"53","0.15721437335014343","0.15721437335014343","0.15721437335014343"
"54","0.12144675850868225","0.12144675850868225","0.12144675850868225"
"55","0.21372804045677185","0.21372804045677185","0.21372804045677185"
"56","0.2086242437362671","0.2086242437362671","0.2086242437362671"
"57","0.1244971975684166","0.1244971975684166","0.1244971975684166"
"58","0.2634133994579315","0.2634133994579315","0.2634133994579315"
"59","0.14300262928009033","0.14300262928009033","0.14300262928009033"
"60","0.11605633795261383","0.11605633795261383","0.11605633795261383"
"61","0.15543997287750244","0.15543997287750244","0.15543997287750244"
"62","0.2144027054309845","0.2144027054309845","0.2144027054309845"
"63","0.23072463274002075","0.23072463274002075","0.23072463274002075"
"65","0.24639487266540527","0.24639487266540527","0.24639487266540527"
"66","0.1347375214099884","0.1347375214099884","0.1347375214099884"
"67","0.19746360182762146","0.19746360182762146","0.19746360182762146"
"68","0.2337634563446045","0.2337634563446045","0.2337634563446045"
"69","0.12847326695919037","0.12847326695919037","0.12847326695919037"
"70","0.20618703961372375","0.20618703961372375","0.20618703961372375"
"71","0.1473044455051422","0.1473044455051422","0.1473044455051422"
"72","0.1338026523590088","0.1338026523590088","0.1338026523590088"
"73","0.14402583241462708","0.14402583241462708","0.14402583241462708"
"74","0.2283191829919815","0.2283191829919815","0.2283191829919815"
"75","0.1825011968612671","0.1825011968612671","0.1825011968612671"
"76","0.16141600906848907","0.16141600906848907","0.16141600906848907"
"78","0.15991368889808655","0.15991368889808655","0.15991368889808655"
"79","0.23894107341766357","0.23894107341766357","0.23894107341766357"
"80","0.13601315021514893","0.13601315021514893","0.13601315021514893"
"81","0.12928704917430878","0.12928704917430878","0.12928704917430878"
"82","0.1594862937927246","0.1594862937927246","0.1594862937927246"
"83","0.20571067929267883","0.20571067929267883","0.20571067929267883"
"84","0.17164209485054016","0.17164209485054016","0.17164209485054016"
"85","0.1683405041694641","0.1683405041694641","0.1683405041694641"
"86","0.13204491138458252","0.13204491138458252","0.13204491138458252"
"87","0.14917036890983582","0.14917036890983582","0.14917036890983582"
"88","0.12265684455633163","0.12265684455633163","0.12265684455633163"
"89","0.17419041693210602","0.17419041693210602","0.17419041693210602"
"91","0.14661358296871185","0.14661358296871185","0.14661358296871185"
"92","0.13678938150405884","0.13678938150405884","0.13678938150405884"
"93","0.1282246708869934","0.1282246708869934","0.1282246708869934"
"94","0.11735270917415619","0.11735270917415619","0.11735270917415619"
"95","0.149630606174469","0.149630606174469","0.149630606174469"
"96","0.15101072192192078","0.15101072192192078","0.15101072192192078"
"97","0.14563018083572388","0.14563018083572388","0.14563018083572388"
"98","0.12255962193012238","0.12255962193012238","0.12255962193012238"
"99","0.11938908696174622","0.11938908696174622","0.11938908696174622"
"100","0.10412195324897766","0.10412195324897766","0.10412195324897766"
"101","0.11923260986804962","0.11923260986804962","0.11923260986804962"
"102","0.14528733491897583","0.14528733491897583","0.14528733491897583"
"104","0.10815142840147018","0.10815142840147018","0.10815142840147018"
"105","0.10889648646116257","0.10889648646116257","0.10889648646116257"
"106","0.1130627989768982","0.1130627989768982","0.1130627989768982"
"107","0.14308936893939972","0.14308936893939972","0.14308936893939972"
"108","0.20444080233573914","0.20444080233573914","0.20444080233573914"
"109","0.1583871841430664","0.1583871841430664","0.1583871841430664"
"110","0.1519319862127304","0.1519319862127304","0.1519319862127304"
"111","0.14334461092948914","0.14334461092948914","0.14334461092948914"
"112","0.17265869677066803","0.17265869677066803","0.17265869677066803"
"113","0.205372154712677","0.205372154712677","0.205372154712677"
"114","0.1166439950466156","0.1166439950466156","0.1166439950466156"
"115","0.15034519135951996","0.15034519135951996","0.15034519135951996"
"117","0.15077650547027588","0.15077650547027588","0.15077650547027588"
"118","0.14316317439079285","0.14316317439079285","0.14316317439079285"
"119","0.1551225334405899","0.1551225334405899","0.1551225334405899"
"120","0.15091204643249512","0.15091204643249512","0.15091204643249512"
"121","0.127208411693573","0.127208411693573","0.127208411693573"
"122","0.16407981514930725","0.16407981514930725","0.16407981514930725"
"123","0.15086326003074646","0.15086326003074646","0.15086326003074646"
"124","0.14505216479301453","0.14505216479301453","0.14505216479301453"
"125","0.11652428656816483","0.11652428656816483","0.11652428656816483"
"126","0.16923554241657257","0.16923554241657257","0.16923554241657257"
"127","0.13826560974121094","0.13826560974121094","0.13826560974121094"
"128","0.1977921575307846","0.1977921575307846","0.1977921575307846"
"130","0.11567408591508865","0.11567408591508865","0.11567408591508865"
"131","0.11315105855464935","0.11315105855464935","0.11315105855464935"
"132","0.14602312445640564","0.14602312445640564","0.14602312445640564"
"133","0.1722446084022522","0.1722446084022522","0.1722446084022522"
"134","0.13379225134849548","0.13379225134849548","0.13379225134849548"
"135","0.12672428786754608","0.12672428786754608","0.12672428786754608"
"136","0.12261764705181122","0.12261764705181122","0.12261764705181122"
"137","0.15473587810993195","0.15473587810993195","0.15473587810993195"
"138","0.1380693018436432","0.1380693018436432","0.1380693018436432"
"139","0.12233185768127441","0.12233185768127441","0.12233185768127441"
"140","0.13311998546123505","0.13311998546123505","0.13311998546123505"
"141","0.17352518439292908","0.17352518439292908","0.17352518439292908"
"143","0.12027902901172638","0.12027902901172638","0.12027902901172638"
"144","0.11394720524549484","0.11394720524549484","0.11394720524549484"
"145","0.11554856598377228","0.11554856598377228","0.11554856598377228"
"146","0.12501513957977295","0.12501513957977295","0.12501513957977295"
"147","0.18254020810127258","0.18254020810127258","0.18254020810127258"
"148","0.1571366786956787","0.1571366786956787","0.1571366786956787"
"149","0.12544268369674683","0.12544268369674683","0.12544268369674683"
"150","0.1868160218000412","0.1868160218000412","0.1868160218000412"
"151","0.12336068600416183","0.12336068600416183","0.12336068600416183"
"152","0.15390627086162567","0.15390627086162567","0.15390627086162567"
"153","0.13025590777397156","0.13025590777397156","0.13025590777397156"
"154","0.10795732587575912","0.10795732587575912","0.10795732587575912"
"156","0.11885839700698853","0.11885839700698853","0.11885839700698853"
"157","0.11803175508975983","0.11803175508975983","0.11803175508975983"
"158","0.10856518149375916","0.10856518149375916","0.10856518149375916"
"159","0.15220907330513","0.15220907330513","0.15220907330513"
"160","0.11458685994148254","0.11458685994148254","0.11458685994148254"
"161","0.11928761750459671","0.11928761750459671","0.11928761750459671"
"162","0.12131145596504211","0.12131145596504211","0.12131145596504211"
"163","0.13500601053237915","0.13500601053237915","0.13500601053237915"
"164","0.12685494124889374","0.12685494124889374","0.12685494124889374"
"165","0.12924951314926147","0.12924951314926147","0.12924951314926147"
"166","0.1168578490614891","0.1168578490614891","0.1168578490614891"
"167","0.15838631987571716","0.15838631987571716","0.15838631987571716"
"169","0.09821055829524994","0.09821055829524994","0.09821055829524994"
"170","0.13462519645690918","0.13462519645690918","0.13462519645690918"
"171","0.13343265652656555","0.13343265652656555","0.13343265652656555"
"172","0.15882274508476257","0.15882274508476257","0.15882274508476257"
"173","0.14593064785003662","0.14593064785003662","0.14593064785003662"
"174","0.11737578362226486","0.11737578362226486","0.11737578362226486"
"175","0.09584371745586395","0.09584371745586395","0.09584371745586395"
"176","0.11407767981290817","0.11407767981290817","0.11407767981290817"
"177","0.13078199326992035","0.13078199326992035","0.13078199326992035"
"178","0.13579925894737244","0.13579925894737244","0.13579925894737244"
"179","0.1515505015850067","0.1515505015850067","0.1515505015850067"
"180","0.1250399947166443","0.1250399947166443","0.1250399947166443"
"182","0.12840886414051056","0.12840886414051056","0.12840886414051056"
"183","0.12882089614868164","0.12882089614868164","0.12882089614868164"
"184","0.09301365911960602","0.09301365911960602","0.09301365911960602"
"185","0.10113389790058136","0.10113389790058136","0.10113389790058136"
"186","0.12185819447040558","0.12185819447040558","0.12185819447040558"
"187","0.10005950927734375","0.10005950927734375","0.10005950927734375"
"188","0.1087912917137146","0.1087912917137146","0.1087912917137146"
"189","0.11496592313051224","0.11496592313051224","0.11496592313051224"
"190","0.11489379405975342","0.11489379405975342","0.11489379405975342"
"191","0.12864802777767181","0.12864802777767181","0.12864802777767181"
"192","0.10548292100429535","0.10548292100429535","0.10548292100429535"
"193","0.11744362860918045","0.11744362860918045","0.11744362860918045"
"195","0.10207431763410568","0.10207431763410568","0.10207431763410568"
"196","0.09535737335681915","0.09535737335681915","0.09535737335681915"
"197","0.12203048914670944","0.12203048914670944","0.12203048914670944"
"198","0.12185387313365936","0.12185387313365936","0.12185387313365936"
"199","0.11438146978616714","0.11438146978616714","0.11438146978616714"
"200","0.12280948460102081","0.12280948460102081","0.12280948460102081"
"201","0.11715646833181381","0.11715646833181381","0.11715646833181381"
"202","0.1104067862033844","0.1104067862033844","0.1104067862033844"
"203","0.1225755363702774","0.1225755363702774","0.1225755363702774"
"204","0.12035782635211945","0.12035782635211945","0.12035782635211945"
"205","0.17164257168769836","0.17164257168769836","0.17164257168769836"
"206","0.12244181334972382","0.12244181334972382","0.12244181334972382"
"208","0.11409418284893036","0.11409418284893036","0.11409418284893036"
"209","0.12503597140312195","0.12503597140312195","0.12503597140312195"
"210","0.13519012928009033","0.13519012928009033","0.13519012928009033"
"211","0.1264168620109558","0.1264168620109558","0.1264168620109558"
"212","0.14353644847869873","0.14353644847869873","0.14353644847869873"
"213","0.17371898889541626","0.17371898889541626","0.17371898889541626"
"214","0.17601722478866577","0.17601722478866577","0.17601722478866577"
"215","0.13393360376358032","0.13393360376358032","0.13393360376358032"
"216","0.09802819043397903","0.09802819043397903","0.09802819043397903"
"217","0.15028271079063416","0.15028271079063416","0.15028271079063416"
"218","0.2076154500246048","0.2076154500246048","0.2076154500246048"
"219","0.20951858162879944","0.20951858162879944","0.20951858162879944"
"221","0.09459474682807922","0.09459474682807922","0.09459474682807922"
"222","0.12151751667261124","0.12151751667261124","0.12151751667261124"
"223","0.16834479570388794","0.16834479570388794","0.16834479570388794"
"224","0.17138926684856415","0.17138926684856415","0.17138926684856415"
"225","0.11349129676818848","0.11349129676818848","0.11349129676818848"
"226","0.1387275755405426","0.1387275755405426","0.1387275755405426"
"227","0.14952415227890015","0.14952415227890015","0.14952415227890015"
"228","0.17796920239925385","0.17796920239925385","0.17796920239925385"
"229","0.1244717687368393","0.1244717687368393","0.1244717687368393"
"230","0.13276785612106323","0.13276785612106323","0.13276785612106323"
"231","0.12903180718421936","0.12903180718421936","0.12903180718421936"
"232","0.14481401443481445","0.14481401443481445","0.14481401443481445"
"234","0.10433587431907654","0.10433587431907654","0.10433587431907654"
"235","0.09468352794647217","0.09468352794647217","0.09468352794647217"
"236","0.12562528252601624","0.12562528252601624","0.12562528252601624"
"237","0.12038347870111465","0.12038347870111465","0.12038347870111465"
"238","0.09387704730033875","0.09387704730033875","0.09387704730033875"
"239","0.11052738130092621","0.11052738130092621","0.11052738130092621"
"240","0.13855578005313873","0.13855578005313873","0.13855578005313873"
"241","0.1320732980966568","0.1320732980966568","0.1320732980966568"
"242","0.09763331711292267","0.09763331711292267","0.09763331711292267"
"243","0.09692424535751343","0.09692424535751343","0.09692424535751343"
"244","0.11782509088516235","0.11782509088516235","0.11782509088516235"
"245","0.12170727550983429","0.12170727550983429","0.12170727550983429"
"247","0.09316866099834442","0.09316866099834442","0.09316866099834442"
"248","0.12445801496505737","0.12445801496505737","0.12445801496505737"
"249","0.13150428235530853","0.13150428235530853","0.13150428235530853"
"250","0.12066380679607391","0.12066380679607391","0.12066380679607391"
"251","0.14062964916229248","0.14062964916229248","0.14062964916229248"
"252","0.09786351025104523","0.09786351025104523","0.09786351025104523"
"253","0.13330693542957306","0.13330693542957306","0.13330693542957306"
"254","0.1329708844423294","0.1329708844423294","0.1329708844423294"
"255","0.12083750218153","0.12083750218153","0.12083750218153"
"256","0.10898474603891373","0.10898474603891373","0.10898474603891373"
"257","0.15824386477470398","0.15824386477470398","0.15824386477470398"
"258","0.12071825563907623","0.12071825563907623","0.12071825563907623"
"260","0.10868678241968155","0.10868678241968155","0.10868678241968155"
"261","0.10232695192098618","0.10232695192098618","0.10232695192098618"
"262","0.10755657404661179","0.10755657404661179","0.10755657404661179"
"263","0.12462370842695236","0.12462370842695236","0.12462370842695236"
"264","0.1305016577243805","0.1305016577243805","0.1305016577243805"
"265","0.1057160347700119","0.1057160347700119","0.1057160347700119"
"266","0.08802445232868195","0.08802445232868195","0.08802445232868195"
"267","0.11738681048154831","0.11738681048154831","0.11738681048154831"
"268","0.1535160094499588","0.1535160094499588","0.1535160094499588"
"269","0.12571534514427185","0.12571534514427185","0.12571534514427185"
"270","0.09903160482645035","0.09903160482645035","0.09903160482645035"
"271","0.09482739120721817","0.09482739120721817","0.09482739120721817"
"273","0.09912669658660889","0.09912669658660889","0.09912669658660889"
"274","0.1289750039577484","0.1289750039577484","0.1289750039577484"
"275","0.13231521844863892","0.13231521844863892","0.13231521844863892"
"276","0.12394876033067703","0.12394876033067703","0.12394876033067703"
"277","0.14192143082618713","0.14192143082618713","0.14192143082618713"
"278","0.09431334584951401","0.09431334584951401","0.09431334584951401"
"279","0.10165196657180786","0.10165196657180786","0.10165196657180786"
"280","0.09761565923690796","0.09761565923690796","0.09761565923690796"
"281","0.13856860995292664","0.13856860995292664","0.13856860995292664"
"282","0.10865683853626251","0.10865683853626251","0.10865683853626251"
"283","0.10508765280246735","0.10508765280246735","0.10508765280246735"
"284","0.14375938475131989","0.14375938475131989","0.14375938475131989"
"286","0.08526112139225006","0.08526112139225006","0.08526112139225006"
"287","0.10096926242113113","0.10096926242113113","0.10096926242113113"
"288","0.13100436329841614","0.13100436329841614","0.13100436329841614"
"289","0.12049256265163422","0.12049256265163422","0.12049256265163422"
"290","0.08662497252225876","0.08662497252225876","0.08662497252225876"
"291","0.10289587080478668","0.10289587080478668","0.10289587080478668"
"292","0.12281826138496399","0.12281826138496399","0.12281826138496399"
"293","0.09705978631973267","0.09705978631973267","0.09705978631973267"
"294","0.09908953309059143","0.09908953309059143","0.09908953309059143"
"295","0.12150754034519196","0.12150754034519196","0.12150754034519196"
"296","0.11882932484149933","0.11882932484149933","0.11882932484149933"
"297","0.10778696089982986","0.10778696089982986","0.10778696089982986"
"299","0.08716733753681183","0.08716733753681183","0.08716733753681183"
"300","0.08670185506343842","0.08670185506343842","0.08670185506343842"
"301","0.10156796872615814","0.10156796872615814","0.10156796872615814"
"302","0.10469917953014374","0.10469917953014374","0.10469917953014374"
"303","0.09394217282533646","0.09394217282533646","0.09394217282533646"
"304","0.10167109966278076","0.10167109966278076","0.10167109966278076"
"305","0.16554772853851318","0.16554772853851318","0.16554772853851318"
"306","0.14085599780082703","0.14085599780082703","0.14085599780082703"
"307","0.11094661056995392","0.11094661056995392","0.11094661056995392"
"308","0.10043415427207947","0.10043415427207947","0.10043415427207947"
"309","0.12250079214572906","0.12250079214572906","0.12250079214572906"
"310","0.10584798455238342","0.10584798455238342","0.10584798455238342"
"312","0.13576030731201172","0.13576030731201172","0.13576030731201172"
"313","0.1111878976225853","0.1111878976225853","0.1111878976225853"
"314","0.1128382533788681","0.1128382533788681","0.1128382533788681"
"315","0.12265762686729431","0.12265762686729431","0.12265762686729431"
"316","0.10661368817090988","0.10661368817090988","0.10661368817090988"
"317","0.09366397559642792","0.09366397559642792","0.09366397559642792"
"318","0.098316490650177","0.098316490650177","0.098316490650177"
"319","0.0927397608757019","0.0927397608757019","0.0927397608757019"
"320","0.07261507213115692","0.07261507213115692","0.07261507213115692"
"321","0.11475303769111633","0.11475303769111633","0.11475303769111633"
"322","0.0920027643442154","0.0920027643442154","0.0920027643442154"
"323","0.11006294190883636","0.11006294190883636","0.11006294190883636"
"325","0.10351522266864777","0.10351522266864777","0.10351522266864777"
"326","0.09964495897293091","0.09964495897293091","0.09964495897293091"
"327","0.10043208301067352","0.10043208301067352","0.10043208301067352"
"328","0.10636235773563385","0.10636235773563385","0.10636235773563385"
"329","0.1038636863231659","0.1038636863231659","0.1038636863231659"
"330","0.08514228463172913","0.08514228463172913","0.08514228463172913"
"331","0.09814894199371338","0.09814894199371338","0.09814894199371338"
"332","0.08633948862552643","0.08633948862552643","0.08633948862552643"
"333","0.10125604271888733","0.10125604271888733","0.10125604271888733"
"334","0.11456113308668137","0.11456113308668137","0.11456113308668137"
"335","0.08596759289503098","0.08596759289503098","0.08596759289503098"
"336","0.08509111404418945","0.08509111404418945","0.08509111404418945"
"338","0.08504706621170044","0.08504706621170044","0.08504706621170044"
"339","0.0801788717508316","0.0801788717508316","0.0801788717508316"
"340","0.13348862528800964","0.13348862528800964","0.13348862528800964"
"341","0.09364210069179535","0.09364210069179535","0.09364210069179535"
"342","0.09621265530586243","0.09621265530586243","0.09621265530586243"
"343","0.0860367864370346","0.0860367864370346","0.0860367864370346"
"344","0.1072821244597435","0.1072821244597435","0.1072821244597435"
"345","0.0998355895280838","0.0998355895280838","0.0998355895280838"
"346","0.09466878324747086","0.09466878324747086","0.09466878324747086"
"347","0.10232234001159668","0.10232234001159668","0.10232234001159668"
"348","0.0999051034450531","0.0999051034450531","0.0999051034450531"
"349","0.07942193001508713","0.07942193001508713","0.07942193001508713"
"351","0.08861204236745834","0.08861204236745834","0.08861204236745834"
"352","0.10963185131549835","0.10963185131549835","0.10963185131549835"
"353","0.16403362154960632","0.16403362154960632","0.16403362154960632"
"354","0.11052287369966507","0.11052287369966507","0.11052287369966507"
"355","0.09127674251794815","0.09127674251794815","0.09127674251794815"
"356","0.1126193255186081","0.1126193255186081","0.1126193255186081"
"357","0.11200286448001862","0.11200286448001862","0.11200286448001862"
"358","0.09374024718999863","0.09374024718999863","0.09374024718999863"
"359","0.13102027773857117","0.13102027773857117","0.13102027773857117"
"360","0.09584511071443558","0.09584511071443558","0.09584511071443558"
"361","0.09608140587806702","0.09608140587806702","0.09608140587806702"
"362","0.08597204089164734","0.08597204089164734","0.08597204089164734"
"364","0.09994669258594513","0.09994669258594513","0.09994669258594513"
"365","0.0980273112654686","0.0980273112654686","0.0980273112654686"
"366","0.08814443647861481","0.08814443647861481","0.08814443647861481"
"367","0.10782494395971298","0.10782494395971298","0.10782494395971298"
"368","0.08032061159610748","0.08032061159610748","0.08032061159610748"
"369","0.0827193483710289","0.0827193483710289","0.0827193483710289"
"370","0.0887344479560852","0.0887344479560852","0.0887344479560852"
"371","0.11787073314189911","0.11787073314189911","0.11787073314189911"
"372","0.07998938113451004","0.07998938113451004","0.07998938113451004"
"373","0.08661532402038574","0.08661532402038574","0.08661532402038574"
"374","0.09351170808076859","0.09351170808076859","0.09351170808076859"
"375","0.10386060923337936","0.10386060923337936","0.10386060923337936"
"377","0.10392899811267853","0.10392899811267853","0.10392899811267853"
"378","0.10683582723140717","0.10683582723140717","0.10683582723140717"
"379","0.12814776599407196","0.12814776599407196","0.12814776599407196"
"380","0.11375722289085388","0.11375722289085388","0.11375722289085388"
"381","0.0845823884010315","0.0845823884010315","0.0845823884010315"
"382","0.09508851170539856","0.09508851170539856","0.09508851170539856"
"383","0.11881782114505768","0.11881782114505768","0.11881782114505768"
"384","0.08771391957998276","0.08771391957998276","0.08771391957998276"
"385","0.09115506708621979","0.09115506708621979","0.09115506708621979"
"386","0.10122532397508621","0.10122532397508621","0.10122532397508621"
"387","0.12471002340316772","0.12471002340316772","0.12471002340316772"
"388","0.08584076911211014","0.08584076911211014","0.08584076911211014"
"390","0.10601817071437836","0.10601817071437836","0.10601817071437836"
"391","0.10249681770801544","0.10249681770801544","0.10249681770801544"
"392","0.1240774616599083","0.1240774616599083","0.1240774616599083"
"393","0.08688323944807053","0.08688323944807053","0.08688323944807053"
"394","0.09947073459625244","0.09947073459625244","0.09947073459625244"
"395","0.1500198245048523","0.1500198245048523","0.1500198245048523"
"396","0.1064269170165062","0.1064269170165062","0.1064269170165062"
"397","0.12181437015533447","0.12181437015533447","0.12181437015533447"
"398","0.13069380819797516","0.13069380819797516","0.13069380819797516"
"399","0.12568894028663635","0.12568894028663635","0.12568894028663635"
"400","0.08456460386514664","0.08456460386514664","0.08456460386514664"
"401","0.086799755692482","0.086799755692482","0.086799755692482"
"403","0.08024343103170395","0.08024343103170395","0.08024343103170395"
"404","0.11227953433990479","0.11227953433990479","0.11227953433990479"
"405","0.087645024061203","0.087645024061203","0.087645024061203"
"406","0.09079234302043915","0.09079234302043915","0.09079234302043915"
"407","0.10380580276250839","0.10380580276250839","0.10380580276250839"
"408","0.09326726943254471","0.09326726943254471","0.09326726943254471"
"409","0.08216072618961334","0.08216072618961334","0.08216072618961334"
"410","0.10102137178182602","0.10102137178182602","0.10102137178182602"
"411","0.103424072265625","0.103424072265625","0.103424072265625"
"412","0.09810221940279007","0.09810221940279007","0.09810221940279007"
"413","0.11792777478694916","0.11792777478694916","0.11792777478694916"
"414","0.11171504855155945","0.11171504855155945","0.11171504855155945"
"416","0.08245261758565903","0.08245261758565903","0.08245261758565903"
"417","0.07554702460765839","0.07554702460765839","0.07554702460765839"
"418","0.09840717166662216","0.09840717166662216","0.09840717166662216"
"419","0.10243632644414902","0.10243632644414902","0.10243632644414902"
"420","0.08638808876276016","0.08638808876276016","0.08638808876276016"
"421","0.1085071861743927","0.1085071861743927","0.1085071861743927"
"422","0.08587990701198578","0.08587990701198578","0.08587990701198578"
"423","0.09267237782478333","0.09267237782478333","0.09267237782478333"
"424","0.10280617326498032","0.10280617326498032","0.10280617326498032"
"425","0.11628808081150055","0.11628808081150055","0.11628808081150055"
"426","0.09202162176370621","0.09202162176370621","0.09202162176370621"
"427","0.08800952136516571","0.08800952136516571","0.08800952136516571"
"429","0.08894294500350952","0.08894294500350952","0.08894294500350952"
"430","0.08377907425165176","0.08377907425165176","0.08377907425165176"
"431","0.0769352987408638","0.0769352987408638","0.0769352987408638"
"432","0.08714523911476135","0.08714523911476135","0.08714523911476135"
"433","0.08606629073619843","0.08606629073619843","0.08606629073619843"
"434","0.06622719764709473","0.06622719764709473","0.06622719764709473"
"435","0.0991445854306221","0.0991445854306221","0.0991445854306221"
"436","0.1089978814125061","0.1089978814125061","0.1089978814125061"
"437","0.07254518568515778","0.07254518568515778","0.07254518568515778"
"438","0.08972609788179398","0.08972609788179398","0.08972609788179398"
"439","0.08370684832334518","0.08370684832334518","0.08370684832334518"
"440","0.11121685057878494","0.11121685057878494","0.11121685057878494"
"442","0.0809885784983635","0.0809885784983635","0.0809885784983635"
"443","0.07769480347633362","0.07769480347633362","0.07769480347633362"
"444","0.11818978935480118","0.11818978935480118","0.11818978935480118"
"445","0.16858521103858948","0.16858521103858948","0.16858521103858948"
"446","0.08674699068069458","0.08674699068069458","0.08674699068069458"
"447","0.0836525484919548","0.0836525484919548","0.0836525484919548"
"448","0.08880382031202316","0.08880382031202316","0.08880382031202316"
"449","0.09099726378917694","0.09099726378917694","0.09099726378917694"
"450","0.09318279474973679","0.09318279474973679","0.09318279474973679"
"451","0.07288853079080582","0.07288853079080582","0.07288853079080582"
"452","0.10027477145195007","0.10027477145195007","0.10027477145195007"
"453","0.10790770500898361","0.10790770500898361","0.10790770500898361"
"455","0.09534133970737457","0.09534133970737457","0.09534133970737457"
"456","0.0891895592212677","0.0891895592212677","0.0891895592212677"
"457","0.08085660636425018","0.08085660636425018","0.08085660636425018"
"458","0.11032447218894958","0.11032447218894958","0.11032447218894958"
"459","0.10323473066091537","0.10323473066091537","0.10323473066091537"
"460","0.10779377818107605","0.10779377818107605","0.10779377818107605"
"461","0.0866912454366684","0.0866912454366684","0.0866912454366684"
"462","0.15266123414039612","0.15266123414039612","0.15266123414039612"
"463","0.12530118227005005","0.12530118227005005","0.12530118227005005"
"464","0.09661148488521576","0.09661148488521576","0.09661148488521576"
"465","0.07622522115707397","0.07622522115707397","0.07622522115707397"
"466","0.1507043093442917","0.1507043093442917","0.1507043093442917"
"468","0.10669471323490143","0.10669471323490143","0.10669471323490143"
"469","0.12204112112522125","0.12204112112522125","0.12204112112522125"
"470","0.0873565524816513","0.0873565524816513","0.0873565524816513"
"471","0.13482946157455444","0.13482946157455444","0.13482946157455444"
"472","0.10400242358446121","0.10400242358446121","0.10400242358446121"
"473","0.10041680186986923","0.10041680186986923","0.10041680186986923"
"474","0.1044895350933075","0.1044895350933075","0.1044895350933075"
"475","0.11047602444887161","0.11047602444887161","0.11047602444887161"
"476","0.09291297197341919","0.09291297197341919","0.09291297197341919"
"477","0.07632655650377274","0.07632655650377274","0.07632655650377274"
"478","0.11730030179023743","0.11730030179023743","0.11730030179023743"
"479","0.09987735748291016","0.09987735748291016","0.09987735748291016"
"481","0.08892195671796799","0.08892195671796799","0.08892195671796799"
"482","0.09152387827634811","0.09152387827634811","0.09152387827634811"
"483","0.10169539600610733","0.10169539600610733","0.10169539600610733"
"484","0.08716467022895813","0.08716467022895813","0.08716467022895813"
